County,District,Budget Type/Operating Group,Concat,Year,Total Spend,Avg Number Students,Avg Spend per Student
MORRIS,MOUNT ARLINGTON BORO,"I. K-12|K-8,0-400","MORRISMOUNT ARLINGTON BOROI. K-12|K-8,0-400",2017,11722727,517,22673
MORRIS,MOUNT OLIVE TWP,"N. K-12|K-12,3500+","MORRISMOUNT OLIVE TWPN. K-12|K-12,3500+",2017,98980680,4608,21479
MORRIS,MOUNTAIN LAKES BORO,"L. K-12|K-12,0-1800","MORRISMOUNTAIN LAKES BOROL. K-12|K-12,0-1800",2017,41329518,1607,25719
MORRIS,NETCONG BORO,"C. K-8|K-8,0-400","MORRISNETCONG BOROC. K-8|K-8,0-400",2017,5691334,297,19138
MORRIS,PARSIPPANY-TROY HILLS TWP,"N. K-12|K-12,3500+","MORRISPARSIPPANY-TROY HILLS TWPN. K-12|K-12,3500+",2017,160506823,7091,22636
MORRIS,PEQUANNOCK TWP,"M. K-12|K-12,1800-3500","MORRISPEQUANNOCK TWPM. K-12|K-12,1800-3500",2017,42051518,2152,19543
MORRIS,RANDOLPH TWP,"N. K-12|K-12,3500+","MORRISRANDOLPH TWPN. K-12|K-12,3500+",2017,100360253,4734,21200
MORRIS,RIVERDALE BORO,"I. K-12|K-8,0-400","MORRISRIVERDALE BOROI. K-12|K-8,0-400",2017,8976847,457,19663
MORRIS,ROCKAWAY BORO,"D. K-8|K-8,401-750","MORRISROCKAWAY BOROD. K-8|K-8,401-750",2017,9934924,608,16353
MORRIS,ROCKAWAY TWP,"E. K-8|K-8,751+","MORRISROCKAWAY TWPE. K-8|K-8,751+",2017,55609105,2411,23067
MORRIS,ROXBURY TWP,"N. K-12|K-12,3500+","MORRISROXBURY TWPN. K-12|K-12,3500+",2017,82404635,3622,22754
MORRIS,SCH DIST OF THE CHATHAMS,"N. K-12|K-12,3500+","MORRISSCH DIST OF THE CHATHAMSN. K-12|K-12,3500+",2017,76818591,4249,18078
MORRIS,UNITY CHARTER SCHOOL,O. CHARTER,MORRISUNITY CHARTER SCHOOLO. CHARTER,2017,,,
MORRIS,WASHINGTON TWP,"E. K-8|K-8,751+","MORRISWASHINGTON TWPE. K-8|K-8,751+",2017,49244057,2098,23468
